company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained
CELG,Healthcare,BiGRU,regression,5,0.0027847551473041483,0.03977573242652485,-0.14386502937376755,0.0,0.6938775510204082,0.53125,1.0,0.53125,,,,,,933,398,42,64,30
CHL,Technology,BiGRU,regression,5,0.0008113503579826564,0.02050331002717244,-0.23872051095477964,0.15114173098063566,0.5,0.34615384615384615,0.9,0.4375,,,,,,933,398,42,64,21
CHTR,Services,BiGRU,regression,5,0.0010602192236438513,0.024768472634518313,-0.3969009027531276,-0.07002601243477949,0.5783132530120482,0.4528301886792453,0.8,0.453125,,,,,,933,398,42,64,30
CMCSA,Services,BiGRU,regression,5,0.0005472493126197533,0.019150579847812467,-0.08097152388552753,0.2566396178498175,0.29411764705882354,0.8333333333333334,0.17857142857142858,0.625,,,,,,933,398,42,64,26
CODI,Conglomerates,BiGRU,regression,5,0.0006162693192283601,0.019168738634016462,-0.036294401771433504,0.0,0.0,0.0,0.0,0.609375,,,,,,933,398,42,64,16
CSCO,Technology,BiGRU,regression,5,0.0011663145591348624,0.02577439377098576,-0.028781472069040914,0.0,0.6804123711340206,0.515625,1.0,0.515625,,,,,,933,398,42,64,16
CVX,Basic Matierials,BiGRU,regression,5,0.0019669609335474553,0.03259202116072955,-0.0629775664964689,0.0,0.0,0.0,0.0,0.5,,,,,,933,398,42,64,16
D,Utilities,BiGRU,regression,5,0.0005557347718963623,0.019757816713418544,-0.05386539281799263,0.0,0.6666666666666666,0.5,1.0,0.5,,,,,,933,398,42,64,16
DHR,Industrial Goods,BiGRU,regression,5,0.0005576545218305387,0.018958485323520152,-0.012739878870919874,0.0,0.6526315789473685,0.484375,1.0,0.484375,,,,,,933,398,42,64,16
DIS,Services,BiGRU,regression,5,0.0012129405128340983,0.027561103643832394,-0.14240515832501588,0.0,0.6938775510204082,0.53125,1.0,0.53125,,,,,,933,398,42,64,16
DUK,Utilities,BiGRU,regression,5,0.000648969295153281,0.019949334497454535,0.0023959370296522398,0.0,0.627906976744186,0.5,0.84375,0.5,,,,,,933,398,42,64,30
EXC,Utilities,BiGRU,regression,5,0.0009641155758658214,0.023552643100488005,-0.016641434800721333,0.0,0.0,0.0,0.0,0.53125,,,,,,933,398,42,64,16
FB,Technology,BiGRU,regression,5,0.0009808650012322966,0.023912152109626078,-0.05702925110411017,0.20934427194271113,0.4727272727272727,0.7647058823529411,0.34210526315789475,0.546875,,,,,,933,398,42,64,24
GD,Industrial Goods,BiGRU,regression,5,0.0007337041501311525,0.022301081480225388,-0.15190465354162708,0.0,0.5777777777777777,0.40625,1.0,0.40625,,,,,,933,398,42,64,16
GE,Industrial Goods,BiGRU,regression,5,0.0010456055131240717,0.02240187769344769,-0.3093252027433411,0.014456362470655182,0.7843137254901961,0.6896551724137931,0.9090909090909091,0.65625,,,,,,933,398,42,64,27
GOOG,Technology,BiGRU,regression,5,0.0012625918989125967,0.026918459909800893,-0.3393557873826052,0.0,0.0,0.0,0.0,0.34375,,,,,,933,398,42,64,16
HD,Services,BiGRU,regression,5,0.0007608159670700889,0.01987257876610944,0.0016666047151846497,-0.034815531191139566,0.7157894736842105,0.6181818181818182,0.85,0.578125,,,,,,933,398,42,64,25
HON,Industrial Goods,BiGRU,regression,5,0.0008546497078730504,0.02256109924379751,-0.024003623373811678,-0.17930563858025494,0.36666666666666664,0.4230769230769231,0.3235294117647059,0.40625,,,,,,933,398,42,64,16
