company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained
CHL,Technology,GRU,regression,1,0.00015902738832089736,0.010171586138713731,-0.004707224804458843,0.09379580992210836,0.5396825396825397,0.53125,0.5483870967741935,0.546875,,,,,,942,398,42,64,16
CHTR,Services,GRU,regression,1,0.00030304998260347683,0.012723126011932831,-0.08665865552034635,0.0,0.6666666666666666,0.5,1.0,0.5,,,,,,942,398,42,64,16
CMCSA,Services,GRU,regression,1,0.00014656357680657082,0.009786629741900858,-0.0010689211796985898,0.0,0.0,0.0,0.0,0.53125,,,,,,942,398,42,64,16
CODI,Conglomerates,GRU,regression,1,0.00012332489847625782,0.008866399695687588,1.2154056189150886e-05,0.14802701779121036,0.6363636363636364,0.4745762711864407,0.9655172413793104,0.5,,,,,,942,398,42,64,16
CSCO,Technology,GRU,regression,1,0.00021131859606859493,0.01042477458924769,-0.008950882929472659,0.0,0.0,0.0,0.0,0.5,,,,,,942,398,42,64,16
CVX,Basic Matierials,GRU,regression,1,0.0003942426552938407,0.01639130714930956,-0.033890696345316274,0.0,0.0,0.0,0.0,0.53125,,,,,,942,398,42,64,16
D,Utilities,GRU,regression,1,0.00010648809122502999,0.007744393834799024,-0.015201583107258054,0.0,0.6666666666666666,0.5,1.0,0.5,,,,,,942,398,42,64,16
DHR,Industrial Goods,GRU,regression,1,0.0001370666371690128,0.00828231615851785,-0.01728731200594713,0.0,0.0,0.0,0.0,0.484375,,,,,,942,398,42,64,16
DIS,Services,GRU,regression,1,0.00018411959988100032,0.010499324038595034,-0.05089095007939437,0.0,0.7070707070707071,0.546875,1.0,0.546875,,,,,,942,398,42,64,16
DUK,Utilities,GRU,regression,1,0.00017140533735786372,0.009334130902289337,-0.008739721918803012,0.0,0.7326732673267327,0.578125,1.0,0.578125,,,,,,942,398,42,64,16
EXC,Utilities,GRU,regression,1,0.00021362388696897418,0.01161788441889968,-0.0071771568146827835,0.0,0.0,0.0,0.0,0.5,,,,,,942,398,42,64,16
FB,Technology,GRU,regression,1,0.0002475545684596974,0.012659583766116103,-0.011735303971568856,0.0,0.7070707070707071,0.546875,1.0,0.546875,,,,,,942,398,42,64,16
GD,Industrial Goods,GRU,regression,1,0.0001250572287561272,0.008836099620287322,-0.0063706998844501594,0.0,0.6086956521739131,0.4375,1.0,0.4375,,,,,,942,398,42,64,16
GE,Industrial Goods,GRU,regression,1,0.00014844123344219266,0.008781044768480427,-0.0322142090991786,0.0,0.7326732673267327,0.578125,1.0,0.578125,,,,,,942,398,42,64,16
GOOG,Technology,GRU,regression,1,0.00024423523167425095,0.011249116599789638,-0.040540939844078805,0.11834526708278773,0.375,0.6428571428571429,0.2647058823529412,0.53125,,,,,,942,398,42,64,16
