company,sector,model_type,problem_type,sequence_length,epoch,train_loss,val_loss,train_samples,val_samples,test_samples
D,Utilities,BiLSTM,classification,12,7,0.6046084997946756,0.7651178593366919,285,71,71
D,Utilities,BiLSTM,classification,12,8,0.5857134764654595,0.8542411629582795,285,71,71
D,Utilities,BiLSTM,classification,12,9,0.5861711725854037,1.0254851101149975,285,71,71
D,Utilities,BiLSTM,classification,12,10,0.5649593447384081,0.9632787225951611,285,71,71
D,Utilities,BiLSTM,classification,12,11,0.5568367477048908,1.0183265351913344,285,71,71
D,Utilities,BiLSTM,classification,12,12,0.541304606094695,1.1894846692891188,285,71,71
D,Utilities,BiLSTM,classification,12,13,0.561138305538579,1.0736862773626623,285,71,71
D,Utilities,BiLSTM,classification,12,14,0.5454645863750525,1.250187355867574,285,71,71
D,Utilities,BiLSTM,classification,12,15,0.550907934548562,1.1190334096760817,285,71,71
D,Utilities,BiLSTM,classification,12,16,0.5257707984823929,1.1301368432985226,285,71,71
D,Utilities,BiLSTM,classification,12,17,0.5189453143822519,1.27333157666972,285,71,71
D,Utilities,BiLSTM,classification,12,18,0.5066864116150036,1.200268288733254,285,71,71
