number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
134,0.7027730363839598,2026-02-05 03:09:51.490749,2026-02-05 03:12:09.269904,0 days 00:02:17.779155,16,0.30000000000000004,10,sector_text,256,32,5,0.0,0.0008364691907530414,0.8,7,30,BiGRU,1,24,1.1206228047871389e-06,,0.7027730363839598,,,,COMPLETE,0.7027730363839598,,,,
123,0.7026350948603541,2026-02-05 02:48:04.737880,2026-02-05 02:49:42.193297,0 days 00:01:37.455417,16,0.7000000000000001,10,sector_text,256,32,5,0.0,0.0010352857167849462,0.8,7,30,LSTM,1,24,3.3145577229882598e-06,,0.7026350948603541,,,,COMPLETE,0.7026350948603541,,,,
127,0.7026172519585793,2026-02-05 02:55:54.244817,2026-02-05 02:57:36.881599,0 days 00:01:42.636782,16,0.6000000000000001,10,sector_text,256,32,5,0.0,0.0009768696275409931,0.8,7,30,LSTM,1,24,5.902041500808879e-06,,0.7026172519585793,,,,COMPLETE,0.7026172519585793,,,,
97,0.7024002797639831,2026-02-05 01:37:57.228354,2026-02-05 01:40:32.748181,0 days 00:02:35.519827,16,0.7000000000000001,10,sector_indicators,256,32,5,0.0,0.0012514017891136903,0.8,7,30,BiGRU,1,24,2.0121033282637034e-06,,0.7024002797639831,,,,COMPLETE,0.7024002797639831,,,,
140,0.702337214958602,2026-02-05 03:29:50.406266,2026-02-05 03:35:25.673873,0 days 00:05:35.267607,16,0.7000000000000001,20,sector_text,256,32,5,0.0,0.0023114733974908563,0.8,7,50,BiGRU,2,24,6.496968901693576e-06,,0.702337214958602,,,,COMPLETE,0.702337214958602,,,,
154,0.7022999689688204,2026-02-05 04:10:27.213841,2026-02-05 04:13:09.825420,0 days 00:02:42.611579,32,0.8,20,sector_text,256,64,5,0.0,0.0015792183910089787,0.4,5,30,BiGRU,1,24,1.104267681610427e-05,,0.7022999689688204,,,,COMPLETE,0.7022999689688204,,,,
136,0.7022860244423331,2026-02-05 03:16:26.242356,2026-02-05 03:19:38.219440,0 days 00:03:11.977084,16,0.8,20,sector_indicators,256,32,5,0.0,0.001404218942817795,0.8,7,30,LSTM,1,24,2.043299162078105e-06,,0.7022860244423331,,,,COMPLETE,0.7022860244423331,,,,
186,0.7022167711572967,2026-02-05 05:38:50.465237,2026-02-05 05:41:32.948500,0 days 00:02:42.483263,32,0.8,20,sector_indicators,256,64,5,0.4,0.004163007961253835,0.8,10,20,BiGRU,1,24,2.731833154524363e-05,,0.7022167711572967,,,,COMPLETE,0.7022167711572967,,,,
68,0.7021815574102538,2026-02-05 00:21:55.395358,2026-02-05 00:25:05.437911,0 days 00:03:10.042553,16,0.8,20,sector_indicators,256,32,5,0.0,0.0008071737165270557,0.8,7,50,LSTM,1,24,2.3450775652958653e-06,,0.7021815574102538,,,,COMPLETE,0.7021815574102538,,,,
132,0.7020797265948864,2026-02-05 03:05:01.810636,2026-02-05 03:07:31.326876,0 days 00:02:29.516240,16,0.7000000000000001,10,sector_text,256,32,5,0.0,0.001085898637087586,0.8,7,30,BiGRU,1,24,3.623015134935724e-06,,0.7020797265948864,,,,COMPLETE,0.7020797265948864,,,,
