number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
100,0.6701417283470851,2026-02-03 23:21:32.342072,2026-02-03 23:24:47.030177,0 days 00:03:14.688105,32,0.5,20,text_indicators,256,64,1,0.0,0.0025381887909377635,0.8,7,20,BiLSTM,1,18,0.0025628380419675696,,0.6701417283470851,,,,COMPLETE,0.6701417283470851,,,,
90,0.6701271678002838,2026-02-03 23:03:53.429207,2026-02-03 23:08:34.754181,0 days 00:04:41.324974,16,0.30000000000000004,20,text_indicators,256,64,1,0.0,0.0030805973895389567,0.8,7,20,BiLSTM,1,18,1.0386690974798617e-07,,0.6701271678002838,,,,COMPLETE,0.6701271678002838,,,,
88,0.6699992471259165,2026-02-03 22:58:29.351742,2026-02-03 23:01:48.423495,0 days 00:03:19.071753,32,0.4,15,text_indicators,256,64,1,0.1,0.001918847062502692,0.8,7,20,BiLSTM,1,24,3.209157226337932e-07,,0.6699992471259165,,,,COMPLETE,0.6699992471259165,,,,
49,0.6697985381561016,2026-02-03 21:25:03.949528,2026-02-03 21:25:49.606781,0 days 00:00:45.657253,64,0.5,10,text_indicators,128,32,1,0.2,0.0005792376681564488,0.4,7,20,BiGRU,1,18,5.710277659604501e-07,,0.6697985381561016,,,,COMPLETE,0.6697985381561016,,,,
62,0.6695292984940312,2026-02-03 22:04:45.344555,2026-02-03 22:08:59.476919,0 days 00:04:14.132364,32,0.5,20,text_indicators,256,64,1,0.0,0.0008208344944455517,0.8,5,50,BiLSTM,1,24,0.0011076153185640431,,0.6695292984940312,,,,COMPLETE,0.6695292984940312,,,,
116,0.6693804490747464,2026-02-03 23:55:19.175105,2026-02-03 23:56:02.275491,0 days 00:00:43.100386,32,0.4,20,text_indicators,128,64,1,0.0,0.00256578556605293,0.8,5,20,BiGRU,1,6,4.477607839862213e-07,,0.6693804490747464,,,,COMPLETE,0.6693804490747464,,,,
20,0.669289472159068,2026-02-03 17:02:55.202973,2026-02-03 17:04:22.957409,0 days 00:01:27.754436,32,0.6,20,text_indicators,128,64,1,0.0,0.0032577349699764047,0.8,5,20,BiGRU,1,18,0.007998005043478463,,0.669289472159068,,,,COMPLETE,0.669289472159068,,,,
36,0.6690422841382163,2026-02-03 17:59:50.117674,2026-02-03 18:04:35.584104,0 days 00:04:45.466430,32,0.4,20,text_indicators,256,64,1,0.1,0.00014395565257022976,0.8,7,20,BiLSTM,1,36,0.009903012485551674,,0.6690422841382163,,,,COMPLETE,0.6690422841382163,,,,
51,0.6690276333785392,2026-02-03 21:30:35.261653,2026-02-03 21:34:15.133855,0 days 00:03:39.872202,32,0.4,20,text_indicators,256,64,1,0.0,0.003649047172438329,0.8,5,20,BiLSTM,1,24,1.2489853226722563e-05,,0.6690276333785392,,,,COMPLETE,0.6690276333785392,,,,
77,0.6689552083878431,2026-02-03 22:38:00.356840,2026-02-03 22:40:26.138887,0 days 00:02:25.782047,16,0.4,20,text_indicators,128,128,1,0.0,0.0034622008574964743,0.8,7,20,BiGRU,1,24,0.0015633167021098327,,0.6689552083878431,,,,COMPLETE,0.6689552083878431,,,,
60,0.6687827379637232,2026-02-03 21:57:20.679029,2026-02-03 22:00:31.780183,0 days 00:03:11.101154,16,0.0,20,text_indicators,128,128,1,0.0,0.0037061031958066913,0.4,5,20,BiLSTM,1,30,3.509551910670681e-07,,0.6687827379637232,,,,COMPLETE,0.6687827379637232,,,,
