company,sector,model_type,problem_type,sequence_length,epoch,train_loss,val_loss,train_samples,val_samples,test_samples
DIS,Services,LSTM,classification,12,11,0.6302530482167104,1.2178882008693257,244,61,60
DIS,Services,LSTM,classification,12,12,0.6118470332661613,1.284174346532978,244,61,60
DIS,Services,LSTM,classification,12,13,0.6210377118626579,1.2815381777091104,244,61,60
DIS,Services,LSTM,classification,12,14,0.624656328412353,1.229518786805575,244,61,60
DIS,Services,LSTM,classification,12,15,0.6104549706959334,1.222416413612053,244,61,60
DIS,Services,LSTM,classification,12,16,0.6124492834825985,1.2213322256432204,244,61,60
FB,Technology,LSTM,classification,12,1,0.702522143576909,0.6993936648616543,309,77,77
FB,Technology,LSTM,classification,12,2,0.6746564561495118,0.6999074011654048,309,77,77
FB,Technology,LSTM,classification,12,3,0.6748254636730577,0.7048617423354805,309,77,77
FB,Technology,LSTM,classification,12,4,0.6562791478286669,0.7214626066096417,309,77,77
FB,Technology,LSTM,classification,12,5,0.6449301819585288,0.7823192337890724,309,77,77
FB,Technology,LSTM,classification,12,6,0.6472011017567904,0.9588918082125775,309,77,77
FB,Technology,LSTM,classification,12,7,0.6394198523370194,1.271239169232257,309,77,77
FB,Technology,LSTM,classification,12,8,0.6323885643752262,1.506842127094021,309,77,77
FB,Technology,LSTM,classification,12,9,0.6197721242518872,1.8223955817036814,309,77,77
FB,Technology,LSTM,classification,12,10,0.6373071624237356,2.001219418141749,309,77,77
FB,Technology,LSTM,classification,12,11,0.6123134484183055,2.0586302125608764,309,77,77
FB,Technology,LSTM,classification,12,12,0.6074869119619475,2.179744330319491,309,77,77
FB,Technology,LSTM,classification,12,13,0.6093344798365843,2.33665038703324,309,77,77
FB,Technology,LSTM,classification,12,14,0.5983007637042443,2.425114309632933,309,77,77
FB,Technology,LSTM,classification,12,15,0.5970401256601402,2.4966126602965515,309,77,77
FB,Technology,LSTM,classification,12,16,0.6013741248248079,2.5896359140222724,309,77,77
GE,Industrial Goods,LSTM,classification,12,1,0.6760133282462163,0.6900420304554612,268,67,66
GE,Industrial Goods,LSTM,classification,12,2,0.683200910909852,0.6886044544960136,268,67,66
GE,Industrial Goods,LSTM,classification,12,3,0.6552183877176313,0.6862381581050246,268,67,66
GE,Industrial Goods,LSTM,classification,12,4,0.6734772200015053,0.6824362269088403,268,67,66
GE,Industrial Goods,LSTM,classification,12,5,0.6631580511135842,0.6803980789967438,268,67,66
GE,Industrial Goods,LSTM,classification,12,6,0.6460338982183542,0.6792589265908768,268,67,66
GE,Industrial Goods,LSTM,classification,12,7,0.6546852197220077,0.6738019425477555,268,67,66
GE,Industrial Goods,LSTM,classification,12,8,0.6328693530452785,0.6717770455488518,268,67,66
GE,Industrial Goods,LSTM,classification,12,9,0.6530037629070566,0.663681908329921,268,67,66
GE,Industrial Goods,LSTM,classification,12,10,0.631567644539164,0.6794712214327571,268,67,66
GE,Industrial Goods,LSTM,classification,12,11,0.6385969243832489,0.7068878465623998,268,67,66
GE,Industrial Goods,LSTM,classification,12,12,0.6355844958504634,0.6846734249769751,268,67,66
GE,Industrial Goods,LSTM,classification,12,13,0.6366976330529398,0.687831100243241,268,67,66
GE,Industrial Goods,LSTM,classification,12,14,0.6287321439429895,0.6971367197250252,268,67,66
GE,Industrial Goods,LSTM,classification,12,15,0.6157122045310576,0.6738087232433149,268,67,66
GE,Industrial Goods,LSTM,classification,12,16,0.600058715290098,0.6993163228034973,268,67,66
GE,Industrial Goods,LSTM,classification,12,17,0.6126699732310736,0.775728674077276,268,67,66
GE,Industrial Goods,LSTM,classification,12,18,0.6052691518370785,0.7431530819010379,268,67,66
GE,Industrial Goods,LSTM,classification,12,19,0.611683036854018,0.7212638009839983,268,67,66
GE,Industrial Goods,LSTM,classification,12,20,0.6019475753627607,0.7625744600794209,268,67,66
GE,Industrial Goods,LSTM,classification,12,21,0.5928929354717483,0.7535562017070714,268,67,66
GE,Industrial Goods,LSTM,classification,12,22,0.5792880369656122,0.6924775865540576,268,67,66
GE,Industrial Goods,LSTM,classification,12,23,0.5930089496854526,0.7147857742523079,268,67,66
GE,Industrial Goods,LSTM,classification,12,24,0.5854926033696132,0.7538440770177699,268,67,66
GOOG,Technology,LSTM,classification,12,1,0.6874340842296551,0.6963182091712952,308,76,76
GOOG,Technology,LSTM,classification,12,2,0.6735099956586763,0.693753255041022,308,76,76
GOOG,Technology,LSTM,classification,12,3,0.6491804169369982,0.6870342336202923,308,76,76
GOOG,Technology,LSTM,classification,12,4,0.6461259962676408,0.6775933096283361,308,76,76
GOOG,Technology,LSTM,classification,12,5,0.6410633751324245,0.6754931650663677,308,76,76
GOOG,Technology,LSTM,classification,12,6,0.6395680138042995,0.6666807281343561,308,76,76
GOOG,Technology,LSTM,classification,12,7,0.6303946066212345,0.6642450627527738,308,76,76
GOOG,Technology,LSTM,classification,12,8,0.6198190837711482,0.656989574432373,308,76,76
GOOG,Technology,LSTM,classification,12,9,0.6123733892069234,0.6803790174032512,308,76,76
GOOG,Technology,LSTM,classification,12,10,0.615904814237124,0.6614322505499187,308,76,76
GOOG,Technology,LSTM,classification,12,11,0.613413626497442,0.760861895586315,308,76,76
GOOG,Technology,LSTM,classification,12,12,0.5996415375115035,0.7176571802089089,308,76,76
GOOG,Technology,LSTM,classification,12,13,0.5841336188378272,0.6780743316600197,308,76,76
GOOG,Technology,LSTM,classification,12,14,0.5803382032877439,0.7356677776888797,308,76,76
GOOG,Technology,LSTM,classification,12,15,0.585337449203838,0.6941507113607306,308,76,76
GOOG,Technology,LSTM,classification,12,16,0.6055499377188744,0.7344895350305658,308,76,76
GOOG,Technology,LSTM,classification,12,17,0.5825239590236119,0.7318016071068613,308,76,76
GOOG,Technology,LSTM,classification,12,18,0.5751571090190442,0.7186581962986996,308,76,76
GOOG,Technology,LSTM,classification,12,19,0.5721017137750403,0.7555676824168155,308,76,76
GOOG,Technology,LSTM,classification,12,20,0.5807029806174241,0.7556423199804205,308,76,76
GOOG,Technology,LSTM,classification,12,21,0.5622769996717378,0.7717004324260511,308,76,76
GOOG,Technology,LSTM,classification,12,22,0.5623825943315184,0.7938948806963468,308,76,76
GOOG,Technology,LSTM,classification,12,23,0.5474428433876533,0.8116141620435213,308,76,76
HD,Services,LSTM,classification,12,1,0.7027719589659405,0.6946396037023894,197,49,49
HD,Services,LSTM,classification,12,2,0.6782246955155116,0.6943352721175369,197,49,49
HD,Services,LSTM,classification,12,3,0.6672731807389235,0.6942036334349184,197,49,49
HD,Services,LSTM,classification,12,4,0.6589597257865867,0.6935890742710659,197,49,49
HD,Services,LSTM,classification,12,5,0.6484130962851083,0.6923947236975845,197,49,49
HD,Services,LSTM,classification,12,6,0.6401963944967628,0.692472834976352,197,49,49
HD,Services,LSTM,classification,12,7,0.641593722825123,0.6943807115360182,197,49,49
HD,Services,LSTM,classification,12,8,0.6301035620839462,0.6970335889835747,197,49,49
HD,Services,LSTM,classification,12,9,0.6107110204127839,0.6977286423955645,197,49,49
HD,Services,LSTM,classification,12,10,0.6113761660411273,0.7211669148231039,197,49,49
HD,Services,LSTM,classification,12,11,0.6146465019526215,0.8225405240545467,197,49,49
HD,Services,LSTM,classification,12,12,0.5936403772250045,0.9813067523800597,197,49,49
HD,Services,LSTM,classification,12,13,0.6054646233616746,1.039294726994573,197,49,49
HD,Services,LSTM,classification,12,14,0.5884697315505314,1.0922208878458763,197,49,49
HD,Services,LSTM,classification,12,15,0.5700500193737486,1.1529841909603196,197,49,49
HD,Services,LSTM,classification,12,16,0.5880126153605844,1.2076566170672982,197,49,49
HD,Services,LSTM,classification,12,17,0.5675863039675098,1.250271884762511,197,49,49
HD,Services,LSTM,classification,12,18,0.5715375898150623,1.2616523358286644,197,49,49
HD,Services,LSTM,classification,12,19,0.5664372746714481,1.2502788159312035,197,49,49
HD,Services,LSTM,classification,12,20,0.5490099299831439,1.1928437923898503,197,49,49
INTC,Technology,LSTM,classification,12,1,0.6948289310490644,0.6952585453417763,270,67,67
INTC,Technology,LSTM,classification,12,2,0.6773496742601748,0.6951140868130015,270,67,67
INTC,Technology,LSTM,classification,12,3,0.6726365548593026,0.6963264470669761,270,67,67
INTC,Technology,LSTM,classification,12,4,0.6532009420571504,0.7020905480455997,270,67,67
INTC,Technology,LSTM,classification,12,5,0.6582800379505864,0.7117649201136916,270,67,67
INTC,Technology,LSTM,classification,12,6,0.6576495073459766,0.7241409492136827,270,67,67
INTC,Technology,LSTM,classification,12,7,0.6446836749712627,0.7423095836568234,270,67,67
INTC,Technology,LSTM,classification,12,8,0.6453870177268982,0.7541915943373495,270,67,67
INTC,Technology,LSTM,classification,12,9,0.6438427479178818,0.7632388054434933,270,67,67
INTC,Technology,LSTM,classification,12,10,0.6378312512680336,0.7345787980663243,270,67,67
INTC,Technology,LSTM,classification,12,11,0.6318755127765514,0.7096295783768839,270,67,67
INTC,Technology,LSTM,classification,12,12,0.6381607126306604,0.6943515779367134,270,67,67
INTC,Technology,LSTM,classification,12,13,0.6242823296123081,0.7057274633379125,270,67,67
INTC,Technology,LSTM,classification,12,14,0.624873803280018,0.6961547723456994,270,67,67
INTC,Technology,LSTM,classification,12,15,0.6264828991006922,0.6955498875077091,270,67,67
INTC,Technology,LSTM,classification,12,16,0.618064249003375,0.6893387205565153,270,67,67
INTC,Technology,LSTM,classification,12,17,0.6191163976987203,0.6949203263467817,270,67,67
INTC,Technology,LSTM,classification,12,18,0.6264857296590451,0.687881038260104,270,67,67
INTC,Technology,LSTM,classification,12,19,0.6137696941693623,0.6936410113946715,270,67,67
INTC,Technology,LSTM,classification,12,20,0.6090368783032453,0.7282039612086851,270,67,67
INTC,Technology,LSTM,classification,12,21,0.6014225037009627,0.7246218474943247,270,67,67
INTC,Technology,LSTM,classification,12,22,0.6073226270852266,0.7174943907937007,270,67,67
INTC,Technology,LSTM,classification,12,23,0.5986321559658757,0.71274930950421,270,67,67
INTC,Technology,LSTM,classification,12,24,0.6175181706746419,0.7003745534526769,270,67,67
INTC,Technology,LSTM,classification,12,25,0.5982354089065834,0.6966445757381952,270,67,67
INTC,Technology,LSTM,classification,12,26,0.5782176194367585,0.7082083821296692,270,67,67
INTC,Technology,LSTM,classification,12,27,0.6100969619221157,0.7223903794786823,270,67,67
INTC,Technology,LSTM,classification,12,28,0.587244408218949,0.717956341024655,270,67,67
INTC,Technology,LSTM,classification,12,29,0.5791875070995754,0.7046901939520195,270,67,67
INTC,Technology,LSTM,classification,12,30,0.5784195869057267,0.6978628670991357,270,67,67
INTC,Technology,LSTM,classification,12,31,0.5855236623022292,0.699474287566854,270,67,67
INTC,Technology,LSTM,classification,12,32,0.5704220016797383,0.7064637132545015,270,67,67
INTC,Technology,LSTM,classification,12,33,0.5653737311010008,0.709398753607451,270,67,67
JNJ,Healthcare,LSTM,classification,12,1,0.7023250530747807,0.6930895872035269,238,59,59
JNJ,Healthcare,LSTM,classification,12,2,0.6803037298827612,0.6903370093491118,238,59,59
JNJ,Healthcare,LSTM,classification,12,3,0.6547710179280835,0.6885968113349656,238,59,59
JNJ,Healthcare,LSTM,classification,12,4,0.6480345275221753,0.6868602572861364,238,59,59
JNJ,Healthcare,LSTM,classification,12,5,0.6548241041287655,0.6884054097078615,238,59,59
JNJ,Healthcare,LSTM,classification,12,6,0.6449861937210339,0.7016053624072317,238,59,59
JNJ,Healthcare,LSTM,classification,12,7,0.6336975328060759,0.7263431448047444,238,59,59
JNJ,Healthcare,LSTM,classification,12,8,0.6461678803467951,0.7608066181005058,238,59,59
JNJ,Healthcare,LSTM,classification,12,9,0.6368992178379989,0.8006859078245648,238,59,59
JNJ,Healthcare,LSTM,classification,12,10,0.6137086303294206,0.8421092174820981,238,59,59
JNJ,Healthcare,LSTM,classification,12,11,0.6331473779277641,0.8691788426900314,238,59,59
JNJ,Healthcare,LSTM,classification,12,12,0.6067152038341811,0.9697251501729933,238,59,59
JNJ,Healthcare,LSTM,classification,12,13,0.6106903898615798,0.9445864325862819,238,59,59
JNJ,Healthcare,LSTM,classification,12,14,0.6194932140222117,0.9749755051176426,238,59,59
JNJ,Healthcare,LSTM,classification,12,15,0.5888124741926914,0.9777790792917801,238,59,59
JNJ,Healthcare,LSTM,classification,12,16,0.6032267833958153,1.0116077176595137,238,59,59
JNJ,Healthcare,LSTM,classification,12,17,0.5884622650987962,1.0613851628061068,238,59,59
JNJ,Healthcare,LSTM,classification,12,18,0.5855107169692256,1.065432659650253,238,59,59
JNJ,Healthcare,LSTM,classification,12,19,0.5858868185211631,1.1137681148820004,238,59,59
JPM,Financial,LSTM,classification,12,1,0.687691876879412,0.6910832061696408,269,67,67
JPM,Financial,LSTM,classification,12,2,0.6529233524347327,0.6893860092803613,269,67,67
JPM,Financial,LSTM,classification,12,3,0.6499826298770408,0.6900187205912461,269,67,67
JPM,Financial,LSTM,classification,12,4,0.6429390260278071,0.6985739905442765,269,67,67
JPM,Financial,LSTM,classification,12,5,0.6264036732092223,0.7222261464417871,269,67,67
JPM,Financial,LSTM,classification,12,6,0.6199566577890105,0.7807489855965571,269,67,67
JPM,Financial,LSTM,classification,12,7,0.6223840901842791,0.9105130692026508,269,67,67
JPM,Financial,LSTM,classification,12,8,0.619473948797772,1.0397372770665296,269,67,67
JPM,Financial,LSTM,classification,12,9,0.6094640039156803,1.114563024755734,269,67,67
JPM,Financial,LSTM,classification,12,10,0.5962540236990691,1.5714590994279776,269,67,67
JPM,Financial,LSTM,classification,12,11,0.584967669279602,1.592577478778896,269,67,67
JPM,Financial,LSTM,classification,12,12,0.5868240958252804,1.5687787230335064,269,67,67
JPM,Financial,LSTM,classification,12,13,0.5642431074801874,1.6352249401718824,269,67,67
JPM,Financial,LSTM,classification,12,14,0.5821374543980595,1.5905330483593159,269,67,67
JPM,Financial,LSTM,classification,12,15,0.584727151243217,1.5149022945717199,269,67,67
JPM,Financial,LSTM,classification,12,16,0.5864561561315033,1.6882353042488667,269,67,67
JPM,Financial,LSTM,classification,12,17,0.5723608049761407,1.8533320711619818,269,67,67
KO,Consumer Goods,LSTM,classification,12,1,0.7144441122594087,0.6902346004519546,230,57,57
KO,Consumer Goods,LSTM,classification,12,2,0.6590799492338429,0.6854627435667473,230,57,57
KO,Consumer Goods,LSTM,classification,12,3,0.6625945671744968,0.6772421054672777,230,57,57
KO,Consumer Goods,LSTM,classification,12,4,0.6453795028769451,0.6669860942321911,230,57,57
KO,Consumer Goods,LSTM,classification,12,5,0.6302978450837342,0.6556692363923056,230,57,57
KO,Consumer Goods,LSTM,classification,12,6,0.6145345146241395,0.6482319434483846,230,57,57
KO,Consumer Goods,LSTM,classification,12,7,0.6172234584455905,0.6509825294477898,230,57,57
KO,Consumer Goods,LSTM,classification,12,8,0.5993012700391852,0.6560769102029633,230,57,57
KO,Consumer Goods,LSTM,classification,12,9,0.5841115964495618,0.6502140802249574,230,57,57
KO,Consumer Goods,LSTM,classification,12,10,0.5810313416563946,0.6668071997793097,230,57,57
KO,Consumer Goods,LSTM,classification,12,11,0.57758440349413,0.7163989700769123,230,57,57
KO,Consumer Goods,LSTM,classification,12,12,0.5651813109283862,0.6247024086483738,230,57,57
KO,Consumer Goods,LSTM,classification,12,13,0.5728908693012984,0.6644931623810216,230,57,57
KO,Consumer Goods,LSTM,classification,12,14,0.5632553712181423,0.7145125761366727,230,57,57
KO,Consumer Goods,LSTM,classification,12,15,0.5708723077307577,0.6897106735329879,230,57,57
KO,Consumer Goods,LSTM,classification,12,16,0.5456358949127404,0.690456818070328,230,57,57
KO,Consumer Goods,LSTM,classification,12,17,0.5321879573490309,0.679007953719089,230,57,57
KO,Consumer Goods,LSTM,classification,12,18,0.5261972691701806,0.7084456556721738,230,57,57
KO,Consumer Goods,LSTM,classification,12,19,0.5374849546214808,0.6272282067098116,230,57,57
KO,Consumer Goods,LSTM,classification,12,20,0.5143077555557956,0.7366231387121636,230,57,57
KO,Consumer Goods,LSTM,classification,12,21,0.5109239314561305,0.7032653616185773,230,57,57
KO,Consumer Goods,LSTM,classification,12,22,0.49050409955822905,0.6691782035325703,230,57,57
KO,Consumer Goods,LSTM,classification,12,23,0.5194966636274172,0.6959742255378187,230,57,57
KO,Consumer Goods,LSTM,classification,12,24,0.4865596188151318,0.6830008040394699,230,57,57
KO,Consumer Goods,LSTM,classification,12,25,0.4930531361180803,0.6757744550704956,230,57,57
KO,Consumer Goods,LSTM,classification,12,26,0.49694676554721334,0.7002456962016591,230,57,57
KO,Consumer Goods,LSTM,classification,12,27,0.4916802812529647,0.6786596837796663,230,57,57
LMT,Industrial Goods,LSTM,classification,12,1,0.6820289225413881,0.6827682256698608,116,29,48
LMT,Industrial Goods,LSTM,classification,12,2,0.6624618357625501,0.6833623647689819,116,29,48
LMT,Industrial Goods,LSTM,classification,12,3,0.648485911303553,0.6848917603492737,116,29,48
LMT,Industrial Goods,LSTM,classification,12,4,0.6385114727349117,0.687199056148529,116,29,48
LMT,Industrial Goods,LSTM,classification,12,5,0.636489280338945,0.6890435218811035,116,29,48
LMT,Industrial Goods,LSTM,classification,12,6,0.6086314813844089,0.6921972036361694,116,29,48
LMT,Industrial Goods,LSTM,classification,12,7,0.6052607482877271,0.6964256167411804,116,29,48
LMT,Industrial Goods,LSTM,classification,12,8,0.5848166295166674,0.702653169631958,116,29,48
LMT,Industrial Goods,LSTM,classification,12,9,0.5801267356708132,0.7088938355445862,116,29,48
LMT,Industrial Goods,LSTM,classification,12,10,0.5787441997692503,0.7160747647285461,116,29,48
LMT,Industrial Goods,LSTM,classification,12,11,0.5773707083586989,0.7273241281509399,116,29,48
LMT,Industrial Goods,LSTM,classification,12,12,0.5814020736464138,0.7429384589195251,116,29,48
LMT,Industrial Goods,LSTM,classification,12,13,0.5576507531363388,0.7653110027313232,116,29,48
LMT,Industrial Goods,LSTM,classification,12,14,0.5585721936719171,0.8029751181602478,116,29,48
LMT,Industrial Goods,LSTM,classification,12,15,0.5680178136661135,0.8519668579101562,116,29,48
LMT,Industrial Goods,LSTM,classification,12,16,0.5417487559647396,0.9005083441734314,116,29,48
MA,Financial,LSTM,classification,12,1,0.6968152523040771,0.6908629645000804,176,44,44
MA,Financial,LSTM,classification,12,2,0.6734956990588795,0.69167160987854,176,44,44
MA,Financial,LSTM,classification,12,3,0.6641966321251609,0.6926346637985923,176,44,44
MA,Financial,LSTM,classification,12,4,0.6474326523867521,0.6946708722548052,176,44,44
MA,Financial,LSTM,classification,12,5,0.6420468471267007,0.699535071849823,176,44,44
MA,Financial,LSTM,classification,12,6,0.6283895861018788,0.7109872807155956,176,44,44
MA,Financial,LSTM,classification,12,7,0.6347597620703957,0.7352766828103499,176,44,44
MA,Financial,LSTM,classification,12,8,0.6473333835601807,0.7762952988797968,176,44,44
MA,Financial,LSTM,classification,12,9,0.6152995337139476,0.836855108087713,176,44,44
MA,Financial,LSTM,classification,12,10,0.6252685460177335,0.9185328862883828,176,44,44
MA,Financial,LSTM,classification,12,11,0.6273952559991316,1.0050300847400317,176,44,44
MA,Financial,LSTM,classification,12,12,0.6175664446570657,1.044953389601274,176,44,44
MA,Financial,LSTM,classification,12,13,0.6173754117705605,1.0591918717731128,176,44,44
MA,Financial,LSTM,classification,12,14,0.6124964248050343,1.087079730900851,176,44,44
MA,Financial,LSTM,classification,12,15,0.6174408414147117,1.1209500377828425,176,44,44
MA,Financial,LSTM,classification,12,16,0.5999237461523577,1.1559019630605525,176,44,44
MCD,Services,LSTM,classification,12,1,0.7107822225448933,0.6904875060607647,235,58,58
MCD,Services,LSTM,classification,12,2,0.6613265760401462,0.6888077814003517,235,58,58
MCD,Services,LSTM,classification,12,3,0.652879651302987,0.6863743046234394,235,58,58
MCD,Services,LSTM,classification,12,4,0.6487123854616855,0.6836093808042591,235,58,58
MCD,Services,LSTM,classification,12,5,0.644107150016947,0.6832138484921949,235,58,58
MCD,Services,LSTM,classification,12,6,0.6313226811429288,0.6846687341558522,235,58,58
MCD,Services,LSTM,classification,12,7,0.6364518992444302,0.6934686590885294,235,58,58
MCD,Services,LSTM,classification,12,8,0.6153531292651562,0.7234825717991796,235,58,58
MCD,Services,LSTM,classification,12,9,0.6166660306301522,0.7663815514794712,235,58,58
MCD,Services,LSTM,classification,12,10,0.6110968379264182,0.8215402385284161,235,58,58
MCD,Services,LSTM,classification,12,11,0.608147324653382,0.8521798643572577,235,58,58
MCD,Services,LSTM,classification,12,12,0.60201946141872,0.8423387243829924,235,58,58
MCD,Services,LSTM,classification,12,13,0.5843812255149192,0.8557474613189697,235,58,58
MCD,Services,LSTM,classification,12,14,0.5849817483983142,0.8634532361195005,235,58,58
MCD,Services,LSTM,classification,12,15,0.584072844525601,0.8715480997644621,235,58,58
MCD,Services,LSTM,classification,12,16,0.585541430179109,0.8866514316920576,235,58,58
MCD,Services,LSTM,classification,12,17,0.5762208482052418,0.8942501771038976,235,58,58
MCD,Services,LSTM,classification,12,18,0.5642565506569883,0.8955189811772314,235,58,58
MCD,Services,LSTM,classification,12,19,0.5758657955108805,0.8958070319274376,235,58,58
MCD,Services,LSTM,classification,12,20,0.5626451931101211,0.9038806783741918,235,58,58
MDT,Healthcare,LSTM,classification,12,1,0.7096079679635855,0.6901063323020935,104,26,43
MDT,Healthcare,LSTM,classification,12,2,0.676997918349046,0.6902388334274292,104,26,43
MDT,Healthcare,LSTM,classification,12,3,0.6698319453459519,0.6896329522132874,104,26,43
MDT,Healthcare,LSTM,classification,12,4,0.6491677898627061,0.6885426044464111,104,26,43
MDT,Healthcare,LSTM,classification,12,5,0.6483702109410212,0.6870392560958862,104,26,43
MDT,Healthcare,LSTM,classification,12,6,0.6226142002986028,0.6853482127189636,104,26,43
MDT,Healthcare,LSTM,classification,12,7,0.6396550627855154,0.6839472055435181,104,26,43
MDT,Healthcare,LSTM,classification,12,8,0.6120724976062775,0.6818084716796875,104,26,43
MDT,Healthcare,LSTM,classification,12,9,0.6070932447910309,0.6788358092308044,104,26,43
MDT,Healthcare,LSTM,classification,12,10,0.6089252600303063,0.6768700480461121,104,26,43
MDT,Healthcare,LSTM,classification,12,11,0.616985586973337,0.6778568625450134,104,26,43
MDT,Healthcare,LSTM,classification,12,12,0.5915265564735119,0.67950439453125,104,26,43
MDT,Healthcare,LSTM,classification,12,13,0.5682662725448608,0.6821208596229553,104,26,43
MDT,Healthcare,LSTM,classification,12,14,0.5601935661756076,0.6885166168212891,104,26,43
MDT,Healthcare,LSTM,classification,12,15,0.5759885700849386,0.7137629985809326,104,26,43
MDT,Healthcare,LSTM,classification,12,16,0.5741357803344727,0.7790479063987732,104,26,43
MDT,Healthcare,LSTM,classification,12,17,0.5561790626782638,0.852834165096283,104,26,43
MDT,Healthcare,LSTM,classification,12,18,0.5519744066091684,0.8576096296310425,104,26,43
MDT,Healthcare,LSTM,classification,12,19,0.5458977428766397,0.8720910549163818,104,26,43
MDT,Healthcare,LSTM,classification,12,20,0.5548990575166849,0.8803854584693909,104,26,43
MDT,Healthcare,LSTM,classification,12,21,0.5528651590530689,0.9146859049797058,104,26,43
MDT,Healthcare,LSTM,classification,12,22,0.5380783493702228,0.9660173654556274,104,26,43
MDT,Healthcare,LSTM,classification,12,23,0.5689210914648496,1.0039983987808228,104,26,43
MDT,Healthcare,LSTM,classification,12,24,0.5400872047130878,1.0076512098312378,104,26,43
MDT,Healthcare,LSTM,classification,12,25,0.5311280626517075,1.024090051651001,104,26,43
MMM,Industrial Goods,LSTM,classification,12,1,0.7113466593954298,0.6923171348041959,144,36,45
MMM,Industrial Goods,LSTM,classification,12,2,0.6614238156212701,0.6933460831642151,144,36,45
MMM,Industrial Goods,LSTM,classification,12,3,0.6727645927005343,0.6949141621589661,144,36,45
MMM,Industrial Goods,LSTM,classification,12,4,0.6693699359893799,0.6969746285014682,144,36,45
MMM,Industrial Goods,LSTM,classification,12,5,0.65471879641215,0.6995850404103597,144,36,45
MMM,Industrial Goods,LSTM,classification,12,6,0.6675898234049479,0.7053078942828708,144,36,45
MMM,Industrial Goods,LSTM,classification,12,7,0.6408191389507718,0.7143367065323724,144,36,45
MMM,Industrial Goods,LSTM,classification,12,8,0.6395141515466902,0.7263716061909994,144,36,45
MMM,Industrial Goods,LSTM,classification,12,9,0.6626121269332038,0.7380183736483256,144,36,45
MMM,Industrial Goods,LSTM,classification,12,10,0.6443786223729452,0.7515593104892306,144,36,45
MMM,Industrial Goods,LSTM,classification,12,11,0.6306064128875732,0.7704556584358215,144,36,45
MMM,Industrial Goods,LSTM,classification,12,12,0.6080215705765618,0.8009623554017808,144,36,45
MMM,Industrial Goods,LSTM,classification,12,13,0.6292117204931047,0.8497683074739244,144,36,45
MMM,Industrial Goods,LSTM,classification,12,14,0.6257268620861901,0.9037499295340644,144,36,45
MMM,Industrial Goods,LSTM,classification,12,15,0.6215675506326888,0.9344908131493462,144,36,45
MMM,Industrial Goods,LSTM,classification,12,16,0.609636127948761,0.9668335517247518,144,36,45
MO,Consumer Goods,LSTM,classification,12,1,0.7089775933159722,0.6715148952272203,144,36,45
MO,Consumer Goods,LSTM,classification,12,2,0.6853001647525363,0.6721581021944681,144,36,45
MO,Consumer Goods,LSTM,classification,12,3,0.6782312128278944,0.672321597735087,144,36,45
MO,Consumer Goods,LSTM,classification,12,4,0.6650392413139343,0.6731205119027032,144,36,45
MO,Consumer Goods,LSTM,classification,12,5,0.6514889995257059,0.6747184329562717,144,36,45
MO,Consumer Goods,LSTM,classification,12,6,0.6469085216522217,0.6759754088189867,144,36,45
MO,Consumer Goods,LSTM,classification,12,7,0.661349356174469,0.6775277190738254,144,36,45
MO,Consumer Goods,LSTM,classification,12,8,0.6356517208947076,0.6816111339463128,144,36,45
MO,Consumer Goods,LSTM,classification,12,9,0.6174866424666511,0.6893072658114963,144,36,45
MO,Consumer Goods,LSTM,classification,12,10,0.6209170950783623,0.6957389977243211,144,36,45
MO,Consumer Goods,LSTM,classification,12,11,0.6157964335547553,0.7045911020702786,144,36,45
MO,Consumer Goods,LSTM,classification,12,12,0.608469029267629,0.7178293532795377,144,36,45
MO,Consumer Goods,LSTM,classification,12,13,0.6128841704792447,0.7337709466616312,144,36,45
MO,Consumer Goods,LSTM,classification,12,14,0.6079857614305284,0.7520176238483853,144,36,45
MO,Consumer Goods,LSTM,classification,12,15,0.6090449889500936,0.7675710519154867,144,36,45
MO,Consumer Goods,LSTM,classification,12,16,0.6285189390182495,0.7912637326452467,144,36,45
MRK,Healthcare,LSTM,classification,12,1,0.7029171861135043,0.6998476844567519,208,52,51
MRK,Healthcare,LSTM,classification,12,2,0.6726371829326336,0.6982524349139287,208,52,51
MRK,Healthcare,LSTM,classification,12,3,0.6499544382095337,0.696282148361206,208,52,51
MRK,Healthcare,LSTM,classification,12,4,0.6559768594228305,0.6938163179617661,208,52,51
MRK,Healthcare,LSTM,classification,12,5,0.6447436809539795,0.6893497934708228,208,52,51
MRK,Healthcare,LSTM,classification,12,6,0.626434903878432,0.6843009270154513,208,52,51
MRK,Healthcare,LSTM,classification,12,7,0.6236576300400954,0.6840271032773532,208,52,51
MRK,Healthcare,LSTM,classification,12,8,0.6277200533793523,0.6899902270390437,208,52,51
MRK,Healthcare,LSTM,classification,12,9,0.6181356585942782,0.6992135873207679,208,52,51
MRK,Healthcare,LSTM,classification,12,10,0.6076486294086163,0.706229356619028,208,52,51
MRK,Healthcare,LSTM,classification,12,11,0.6129941711058984,0.8183495585735028,208,52,51
MRK,Healthcare,LSTM,classification,12,12,0.5896035111867465,0.803418769286229,208,52,51
MRK,Healthcare,LSTM,classification,12,13,0.5920833670175992,0.8395161995520959,208,52,51
MRK,Healthcare,LSTM,classification,12,14,0.6043168489749615,0.8935042252907386,208,52,51
MRK,Healthcare,LSTM,classification,12,15,0.5719711505449735,0.9461032885771531,208,52,51
