company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric,isotonic_used
SO,Utilities,LSTM,classification,1,,,,0.10499801858101818,0.7291666666666666,0.5932203389830508,0.9459459459459459,0.59375,0.5714285714285714,0.2773500981126146,0.7,0.5384615384615384,1.0,1193,398,42,64,20,0.05,0.2773500981126146,True
SPLP,Conglomerates,LSTM,classification,1,,,,0.0,0.5934065934065934,0.421875,1.0,0.421875,0.5714285714285714,0.33411580702345967,0.6785714285714286,0.5135135135135135,1.0,1193,398,42,64,20,0.05,0.33411580702345967,True
SRE,Utilities,LSTM,classification,1,,,,0.026100007954032563,0.5822784810126582,0.46,0.7931034482758621,0.484375,0.6428571428571429,0.408248290463863,0.7368421052631579,0.5833333333333334,1.0,1193,398,42,64,20,0.05,0.408248290463863,True
T,Technology,LSTM,classification,1,,,,0.07656639446725212,0.6881720430107527,0.5423728813559322,0.9411764705882353,0.546875,0.6904761904761905,0.48238191061886604,0.6976744186046512,0.5555555555555556,0.9375,1193,398,42,64,20,0.095,0.48238191061886604,True
TM,Consumer Goods,LSTM,classification,1,,,,0.08089183412430688,0.11764705882352941,0.6666666666666666,0.06451612903225806,0.53125,0.6190476190476191,0.2638888888888889,0.6190476190476191,0.5416666666666666,0.7222222222222222,1193,398,42,64,20,0.31499999999999995,0.2638888888888889,True
TOT,Basic Matierials,LSTM,classification,1,,,,0.17189402517942118,0.5185185185185185,0.4827586206896552,0.56,0.59375,0.6666666666666666,0.4624972900628803,0.7407407407407407,0.5882352941176471,1.0,1193,398,42,64,20,0.05,0.4624972900628803,True
TSM,Technology,LSTM,classification,1,,,,0.0,0.0,0.0,0.0,0.5,0.6428571428571429,0.23008949665421113,0.4827586206896552,0.5833333333333334,0.4117647058823529,1193,398,42,64,20,0.42999999999999994,0.23008949665421113,True
UL,Consumer Goods,LSTM,classification,1,,,,0.1259881576697424,0.06060606060606061,1.0,0.03125,0.515625,0.6904761904761905,0.35645311547160274,0.43478260869565216,0.8333333333333334,0.29411764705882354,1193,398,42,64,20,0.4049999999999999,0.35645311547160274,True
UN,Consumer Goods,LSTM,classification,1,,,,0.17407765595569782,0.11428571428571428,1.0,0.06060606060606061,0.515625,0.6190476190476191,0.30515145240827973,0.2727272727272727,1.0,0.15789473684210525,1193,398,42,64,20,0.5049999999999999,0.30515145240827973,True
UNH,Healthcare,LSTM,classification,1,,,,0.08738077349703083,0.6153846153846154,0.5106382978723404,0.7741935483870968,0.53125,0.6190476190476191,0.26220638316754485,0.6363636363636364,0.56,0.7368421052631579,1193,398,42,64,20,0.4499999999999999,0.4044559769231354,True
UPS,Services,LSTM,classification,1,,,,0.0,0.627906976744186,0.5,0.84375,0.5,0.5,0.2883749003642362,0.6037735849056604,0.43243243243243246,1.0,1193,398,42,64,20,0.05,0.2883749003642362,True
UTX,Industrial Goods,LSTM,classification,1,,,,0.12941176470588237,0.5625,0.5294117647058824,0.6,0.5625,0.47619047619047616,0.19364916731037085,0.6206896551724138,0.45,1.0,1193,398,42,64,20,0.05,0.19364916731037085,True
V,Financial,LSTM,classification,1,,,,-0.035451483867683334,0.5217391304347826,0.5,0.5454545454545454,0.484375,0.6428571428571429,0.35696473595396144,0.7540983606557377,0.6052631578947368,1.0,1193,398,42,64,20,0.05,0.35696473595396144,True
VZ,Technology,LSTM,classification,1,,,,0.0,0.6804123711340206,0.515625,1.0,0.515625,0.5,0.30429030972509225,0.5882352941176471,0.4166666666666667,1.0,1193,398,42,64,20,0.05,0.30429030972509225,True
WFC,Financial,LSTM,classification,1,,,,0.03446966348735094,0.5555555555555556,0.46511627906976744,0.6896551724137931,0.5,0.6904761904761905,0.4216370213557839,0.7450980392156863,0.6333333333333333,0.9047619047619048,1193,398,42,64,20,0.33499999999999996,0.4216370213557839,True
WMT,Services,LSTM,classification,1,,,,0.0,0.058823529411764705,0.5,0.03125,0.5,0.5952380952380952,0.24602096615832092,0.19047619047619047,1.0,0.10526315789473684,1193,398,42,64,20,0.4549999999999999,0.24602096615832092,True
XOM,Basic Matierials,LSTM,classification,1,,,,0.0721059823560622,0.21621621621621623,0.5714285714285714,0.13333333333333333,0.546875,0.5952380952380952,0.32444284226152503,0.32,1.0,0.19047619047619047,1193,398,42,64,20,0.4749999999999999,0.32444284226152503,True
