number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
15,0.305040399965302,2026-03-01 12:30:50.504917,2026-03-01 12:40:23.057798,0 days 00:09:32.552881,16,0.1,0.003992062443113063,15,sector,256,64,1,1.8905381786567816,0.2,0.00987506180196889,0.8,7,20,BiGRU,2,20,0.0001098563168690955,0.6187739463601535,0.5236735936206937,0.305040399965302,0.7102661941542463,0.5720909964682273,COMPLETE,0.5236735936206937,0.305040399965302,0.7102661941542463,0.5720909964682273,0.6187739463601535
57,0.30479472591621226,2026-03-01 17:56:37.678718,2026-03-01 18:05:24.665025,0 days 00:08:46.986307,16,0.1,0.00022345523062143168,20,sector_sentiment,256,64,1,1.8621953820916468,0.4,0.0009258370451846546,0.8,7,20,BiGRU,1,15,0.0002393734936813176,0.6171319102353585,0.5465230641194921,0.30479472591621226,0.681358726928656,0.631059194046636,COMPLETE,0.5465230641194921,0.30479472591621226,0.681358726928656,0.631059194046636,0.6171319102353585
23,0.3047348884598608,2026-03-01 13:36:01.449889,2026-03-01 13:43:32.115005,0 days 00:07:30.665116,16,0.6000000000000001,0.0018942921532775325,10,sector_emotion,256,64,1,1.8169772399695843,0.4,0.0012277079349778273,0.8,7,20,BiGRU,2,15,9.344846089328478e-05,0.6272577996715928,0.52977899046583,0.3047348884598608,0.7040637226774055,0.5785087678385263,COMPLETE,0.52977899046583,0.3047348884598608,0.7040637226774055,0.5785087678385263,0.6272577996715928
72,0.3044512226609579,2026-03-01 20:03:10.789941,2026-03-01 20:12:54.859281,0 days 00:09:44.069340,16,0.30000000000000004,0.005114966153132795,15,sector_sentiment,256,32,1,1.2813188110965927,0.30000000000000004,0.0023313517173715486,0.8,10,50,LSTM,2,20,1.2391585173134693e-07,0.6264367816091954,0.5951574808073711,0.3044512226609579,0.6347509120768587,0.6945197809085872,COMPLETE,0.5951574808073711,0.3044512226609579,0.6347509120768587,0.6945197809085872,0.6264367816091954
24,0.30409619049473474,2026-03-01 13:43:32.115806,2026-03-01 13:49:57.588300,0 days 00:06:25.472494,16,0.5,0.003214189933727125,10,sector_sentiment,256,128,1,1.1534106533820134,0.4,0.0004307547092163084,0.8,10,20,BiLSTM,1,15,0.00018188736991336723,0.6223316912972086,0.5331603459355317,0.30409619049473474,0.6946475169786065,0.6044281223134249,COMPLETE,0.5331603459355317,0.30409619049473474,0.6946475169786065,0.6044281223134249,0.6223316912972086
50,0.30388944243522814,2026-03-01 17:00:14.748945,2026-03-01 17:08:23.880285,0 days 00:08:09.131340,16,0.4,0.001775669650673778,15,sector_sentiment,256,32,1,1.545652803921925,0.2,0.005179210966899085,0.8,10,50,BiGRU,1,20,0.000745965812407313,0.6220580186097427,0.5221424504581872,0.30388944243522814,0.7032277907770741,0.5724283682393908,COMPLETE,0.5221424504581872,0.30388944243522814,0.7032277907770741,0.5724283682393908,0.6220580186097427
31,0.3037251821596575,2026-03-01 14:30:33.473808,2026-03-01 14:41:30.999354,0 days 00:10:57.525546,16,0.5,0.005375255272596638,20,sector_finbert,256,64,1,1.5514971015697117,0.4,0.0014571332542392562,0.8,7,20,BiLSTM,2,20,7.749980646127231e-06,0.6275314723590586,0.5485701688611344,0.3037251821596575,0.6799401119136887,0.5923384875538171,COMPLETE,0.5485701688611344,0.3037251821596575,0.6799401119136887,0.5923384875538171,0.6275314723590586
69,0.30316665666412496,2026-03-01 19:39:12.104940,2026-03-01 19:47:18.503628,0 days 00:08:06.398688,16,0.5,0.0019818271765142496,15,sector_unified_emotion,256,32,1,1.5868315535780892,0.30000000000000004,0.006717156842494342,0.8,5,20,BiLSTM,1,15,8.030382297715982e-05,0.616584564860427,0.5521042062607446,0.30316665666412496,0.6864607549643461,0.6277003387060703,COMPLETE,0.5521042062607446,0.30316665666412496,0.6864607549643461,0.6277003387060703,0.616584564860427
42,0.30284345347975494,2026-03-01 16:04:06.543521,2026-03-01 16:11:44.224687,0 days 00:07:37.681166,16,0.6000000000000001,0.0023118118571038657,15,sector_sentiment,256,128,1,1.717535797738167,0.2,0.0005534695356309481,0.4,5,20,BiGRU,1,15,0.00048225456937686764,0.621784345922277,0.5288963509124068,0.30284345347975494,0.7049157739772339,0.5903167777460274,COMPLETE,0.5288963509124068,0.30284345347975494,0.7049157739772339,0.5903167777460274,0.621784345922277
21,0.3019983463274411,2026-03-01 13:17:41.273780,2026-03-01 13:27:28.349859,0 days 00:09:47.076079,16,0.4,0.004874196697907121,20,sector_all_nlp,256,32,1,1.0215011631870468,0.2,0.007084867563519369,0.8,5,20,LSTM,2,20,1.9134763477148187e-07,0.6247947454844007,0.5712884936900946,0.3019983463274411,0.6555881071249983,0.6621951923239283,COMPLETE,0.5712884936900946,0.3019983463274411,0.6555881071249983,0.6621951923239283,0.6247947454844007
