number,value,datetime_start,datetime_complete,duration,params_batch_size,params_coord_rounds,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_huber_delta,params_inter_rnn_drop,params_lambda_balance,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_n_classes,params_num_layers,params_ordinal_head,params_sequence_length,params_t_max,params_t_min,params_t_steps,params_tau_max,params_tau_min,params_tau_steps,params_weight_decay,user_attrs_directional_accuracy,user_attrs_macro_f1,user_attrs_mcc,user_attrs_micro_accuracy,state,macro_f1,micro_accuracy,directional_accuracy,mcc,params_horizon_steps
41,0.1346621601306425,2026-03-04 21:18:50.675808,2026-03-04 21:36:26.105263,0 days 00:17:35.429455,16,2,0.7000000000000001,0.0036956450177483,10,sentiment,256,128,0.3471835466474456,0.0,0.0889540735393294,0.0008908997843206,0.8,5,20,LSTM,6,1,coral,15,1.5421396544669876,0.6525219487081237,9,0.6256343409341941,0.3411136803513631,41,2.5751787382199117e-07,0.5283764367816092,0.1177044780500593,0.1346621601306425,0.2061781609195402,COMPLETE,0.1177044780500593,0.2061781609195402,0.5283764367816092,0.1346621601306425,5
90,0.1334130906602103,2026-03-06 03:23:13.271073,2026-03-06 03:55:13.287446,0 days 00:32:00.016373,32,2,0.0,0.0011577891795565,10,sentiment,256,64,1.380496996851886,0.4,0.021230807576686,0.0010851486041449,0.8,10,50,LSTM,6,1,corn,15,1.264594631172092,0.3878096206713725,21,0.7999288669919267,0.2386658494866936,41,2.458015257190273e-06,0.5246048850574713,0.1226510419251568,0.1334130906602103,0.2130028735632184,COMPLETE,0.1226510419251568,0.2130028735632184,0.5246048850574713,0.1334130906602103,5
47,0.1328237731666409,2026-03-04 23:23:32.355985,2026-03-04 23:56:57.443436,0 days 00:33:25.087451,32,2,0.3,0.0045980019154549,10,emotion,64,128,0.2928114370034178,0.2,0.0629271444027964,0.0003479427073111,0.4,5,20,BiLSTM,6,2,coral,20,1.6978897160681905,0.3649059901994874,21,0.6383057845784028,0.3112826540264458,41,2.86070839286301e-06,0.5289152298850575,0.1225865866470649,0.1328237731666409,0.207794540229885,COMPLETE,0.1225865866470649,0.207794540229885,0.5289152298850575,0.1328237731666409,5
11,0.1325863302415449,2026-03-03 23:20:37.742163,2026-03-04 00:20:19.889591,0 days 00:59:42.147428,32,4,0.0,0.0078497354996495,10,unified_emotion,128,128,0.6235895927868016,0.2,0.06892072016266,0.0009578358592346,0.8,7,20,BiLSTM,6,1,coral,20,2.100803872481178,0.3725049247909598,21,0.6811580256187096,0.2910126121155689,41,3.7490770158200426e-07,0.5359195402298851,0.1288831510056866,0.1325863302415449,0.2144396551724137,COMPLETE,0.1288831510056866,0.2144396551724137,0.5359195402298851,0.1325863302415449,5
63,0.1322824697198574,2026-03-05 09:01:21.027239,2026-03-05 09:43:26.934729,0 days 00:42:05.907490,32,6,0.3,0.0038010998695868,10,emotion,256,128,0.270892755706407,0.4,0.0308235083338851,0.0008560778968734,0.4,5,20,GRU,6,1,coral,15,1.488445162829089,0.2050439349657155,9,0.682006353923643,0.2590335978665227,41,2.023039614598604e-06,0.5305316091954023,0.1233657753242174,0.1322824697198574,0.2009698275862069,COMPLETE,0.1233657753242174,0.2009698275862069,0.5305316091954023,0.1322824697198574,5
70,0.1315127896208881,2026-03-05 14:02:55.866526,2026-03-05 14:52:18.463384,0 days 00:49:22.596858,32,4,0.1,0.0036960137855037,10,unified_emotion,128,128,0.7415833691823632,0.3,0.0634758596943144,0.001979820620315,0.8,7,20,BiLSTM,6,1,coral,20,2.65603665703564,0.2802617689956119,21,0.6681481970807315,0.2132397242074641,31,5.519717653752035e-07,0.5366379310344828,0.1282721182549631,0.1315127896208881,0.2203663793103448,COMPLETE,0.1282721182549631,0.2203663793103448,0.5366379310344828,0.1315127896208881,5
97,0.1296652647800757,2026-03-06 08:32:00.755315,2026-03-06 09:18:22.357201,0 days 00:46:21.601886,32,4,0.1,0.0033385138095354,10,sentiment,128,32,0.5096986730948896,0.0,0.0180207782956154,0.0064738114074918,0.8,7,20,LSTM,6,1,corn,10,2.7523357501266252,0.4273834730230432,21,0.8015351476731679,0.1394673168187942,31,4.991254076282625e-07,0.5249640804597702,0.1200162412950123,0.1296652647800757,0.2059985632183908,COMPLETE,0.1200162412950123,0.2059985632183908,0.5249640804597702,0.1296652647800757,5
26,0.1289791895358819,2026-03-04 10:45:22.137361,2026-03-04 11:45:31.372080,0 days 01:00:09.234719,32,4,0.0,0.0074368754682099,10,emotion,256,128,0.1332265634891199,0.2,0.0737034626275448,0.0046431456274357,0.4,5,20,BiLSTM,6,1,coral,15,1.8358115151143464,0.2171956518762487,21,0.6193666821493604,0.2867924593286615,41,5.12560370303301e-07,0.5296336206896551,0.1294828878354881,0.1289791895358819,0.2079741379310344,COMPLETE,0.1294828878354881,0.2079741379310344,0.5296336206896551,0.1289791895358819,5
68,0.1289735177677243,2026-03-05 12:29:00.549028,2026-03-05 13:33:23.334798,0 days 01:04:22.785770,32,4,0.0,0.0072050493326583,20,all_nlp,128,128,0.5184824203292712,0.3,0.0659206607747605,0.0013985678827417,0.4,5,20,GRU,6,1,corn,15,1.6713451567762057,0.4446918907033191,21,0.6866814888906869,0.2937099645164142,41,2.883610535157142e-06,0.5352011494252874,0.1267483824079871,0.1289735177677243,0.210308908045977,COMPLETE,0.1267483824079871,0.210308908045977,0.5352011494252874,0.1289735177677243,5
99,0.1281647581776858,2026-03-06 10:04:05.858925,2026-03-06 10:29:19.655039,0 days 00:25:13.796114,32,2,0.1,0.0018978185501214,10,emotion,64,128,0.1914500227839671,0.0,0.0394966401900823,0.0043905202408152,0.8,7,30,BiLSTM,6,1,coral,20,3.459060844041106,0.268901025879634,21,0.6723516824992037,0.2036065668888211,31,2.5284546775998715e-06,0.5264008620689655,0.1244612492668859,0.1281647581776858,0.2121048850574712,COMPLETE,0.1244612492668859,0.2121048850574712,0.5264008620689655,0.1281647581776858,5
27,0.1264037083211525,2026-03-04 11:45:31.373258,2026-03-04 12:08:45.461462,0 days 00:23:14.088204,16,6,0.1,0.0074342962968069,10,unified_emotion,64,128,0.2631591543842991,0.0,0.0834686136405672,0.0020719450758165,0.8,5,20,GRU,6,1,coral,20,1.7694992248718802,0.6301746989514981,9,0.6327916202419157,0.370701180565116,21,1.6396859177939933e-07,0.5269396551724138,0.1247280224009227,0.1264037083211525,0.2027658045977011,COMPLETE,0.1247280224009227,0.2027658045977011,0.5269396551724138,0.1264037083211525,5
75,0.1263140393011782,2026-03-05 17:37:33.131395,2026-03-05 18:03:01.668944,0 days 00:25:28.537549,32,2,0.5,0.0045554320040752,10,emotion,64,64,0.6541592387814742,0.2,0.089025117641515,0.0017577786311974,0.4,5,20,BiLSTM,6,2,coral,20,2.0447650481831365,0.279033757599304,21,0.6861902260491003,0.2769063488429229,31,6.309728482324307e-06,0.524066091954023,0.1249487814294339,0.1263140393011782,0.2024066091954023,COMPLETE,0.1249487814294339,0.2024066091954023,0.524066091954023,0.1263140393011782,5
35,0.1252758498511324,2026-03-04 16:28:23.296046,2026-03-04 16:52:24.225197,0 days 00:24:00.929151,16,6,0.6000000000000001,0.0054232054680634,10,unified_emotion,256,128,0.5801051394883492,0.0,0.0868347390238693,0.0034550329119167,0.8,5,20,LSTM,6,1,coral,20,1.7358077914326178,0.7123031893038136,9,0.6026488955713695,0.3753868021592716,21,3.933416566700853e-07,0.5281968390804598,0.1319033876134499,0.1252758498511324,0.2040229885057471,COMPLETE,0.1319033876134499,0.2040229885057471,0.5281968390804598,0.1252758498511324,5
79,0.1246879035264626,2026-03-05 19:47:22.243941,2026-03-05 20:03:50.794724,0 days 00:16:28.550783,32,2,0.8,0.0078462229805163,15,sentiment,256,128,1.3211751318333924,0.0,0.0895026371304599,0.0078022575642994,0.4,5,20,LSTM,6,2,coral,20,1.915388909251292,0.6319605692377649,9,0.6120091867620555,0.259049375974252,41,1.4618633522592386e-07,0.5303520114942529,0.1106684624567008,0.1246879035264626,0.1855244252873563,COMPLETE,0.1106684624567008,0.1855244252873563,0.5303520114942529,0.1246879035264626,5
21,0.1242073464296941,2026-03-04 08:20:26.896907,2026-03-04 08:47:26.420216,0 days 00:26:59.523309,32,4,0.0,0.0084068139490943,10,finbert,128,128,0.8579884344473775,0.2,0.0448685186548266,0.0009594269980736,0.8,7,20,BiLSTM,6,1,coral,20,2.3061005395651533,0.3889982593031041,9,0.7298704345531505,0.2808884898327533,41,8.311538938033684e-07,0.5289152298850575,0.1193782891608306,0.1242073464296941,0.2124640804597701,COMPLETE,0.1193782891608306,0.2124640804597701,0.5289152298850575,0.1242073464296941,5
93,0.1241248898830399,2026-03-06 04:59:43.708946,2026-03-06 05:43:30.095559,0 days 00:43:46.386613,32,4,0.1,0.0058035665066025,10,sentiment,256,64,0.7267673858876069,0.4,0.0516316673579163,0.0033957727175821,0.4,10,20,GRU,6,1,corn,20,2.6945668113602954,0.2261086264646281,15,0.8321604366536786,0.2315193141790669,41,1.1511728486954071e-06,0.5123922413793104,0.1161010694208362,0.1241248898830399,0.2092313218390804,COMPLETE,0.1161010694208362,0.2092313218390804,0.5123922413793104,0.1241248898830399,5
65,0.1238194732316205,2026-03-05 10:31:01.597878,2026-03-05 11:34:54.490617,0 days 01:03:52.892739,32,4,0.5,0.0053823211012898,10,finbert,256,128,0.1947567590472574,0.3,0.0383937318224694,0.0004989912454427,0.4,7,20,GRU,6,1,corn,20,1.4281233134284184,0.4260200374060534,21,0.6075301198704701,0.1263852691246186,41,1.3213610606089784e-05,0.5202945402298851,0.1243096399613953,0.1238194732316205,0.2094109195402299,COMPLETE,0.1243096399613953,0.2094109195402299,0.5202945402298851,0.1238194732316205,5
