number,value,datetime_start,datetime_complete,duration,params_batch_size,params_coord_rounds,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_huber_delta,params_inter_rnn_drop,params_lambda_balance,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_n_classes,params_num_layers,params_ordinal_head,params_sequence_length,params_t_max,params_t_min,params_t_steps,params_tau_max,params_tau_min,params_tau_steps,params_weight_decay,user_attrs_directional_accuracy,user_attrs_macro_f1,user_attrs_mcc,user_attrs_micro_accuracy,state,macro_f1,micro_accuracy,directional_accuracy,mcc,params_horizon_steps
47,0.1298401594375785,2026-03-04 22:30:20.993178,2026-03-04 23:31:45.864156,0 days 01:01:24.870978,32,4,0.5,0.0095578723876167,10,base,256,64,0.8352361644821839,0.3,0.0837133848135364,0.0092822663258571,0.4,10,30,BiGRU,6,2,corn,20,2.7648203463807484,0.5983474434036167,21,0.7368477633022471,0.2986419331976986,41,0.000729422206797,0.5278376436781609,0.1223316350288,0.1298401594375785,0.209051724137931,COMPLETE,0.1223316350288,0.209051724137931,0.5278376436781609,0.1298401594375785,5
92,0.1290693288947445,2026-03-06 09:03:05.948270,2026-03-06 09:35:50.729906,0 days 00:32:44.781636,32,2,0.5,0.0061874048661349,20,base,256,64,1.7939379276852023,0.4,0.0281126965691811,0.0001522005365322,0.4,7,30,BiGRU,6,1,corn,20,2.3147431594936374,0.458535627338977,21,0.6968441933997128,0.3963839734604928,41,0.000231703665835,0.5229885057471264,0.1212298650993955,0.1290693288947445,0.1989942528735632,COMPLETE,0.1212298650993955,0.1989942528735632,0.5229885057471264,0.1290693288947445,5
14,0.1285246469744058,2026-03-04 03:09:17.137795,2026-03-04 03:41:36.497459,0 days 00:32:19.359664,32,4,0.5,0.0023283355572696,15,base,128,64,1.6391887982713085,0.0,0.0971045346085355,0.0005061075651065,0.8,10,50,BiLSTM,6,1,coral,10,1.133144010582264,0.64553022744114,21,0.7214341544610192,0.3232364622353549,21,0.0006309899039614,0.5316091954022989,0.1230657990610061,0.1285246469744058,0.216235632183908,COMPLETE,0.1230657990610061,0.216235632183908,0.5316091954022989,0.1285246469744058,5
54,0.1275432451733346,2026-03-05 04:10:55.509850,2026-03-05 04:44:05.332047,0 days 00:33:09.822197,32,4,0.6000000000000001,0.0076895093045738,15,base,64,128,1.2119908897791096,0.4,0.0814477522968692,0.0005897766859123,0.8,5,30,LSTM,6,1,corn,20,2.356334966529001,0.517312788247903,21,0.8223539137343797,0.3637452650286958,21,8.923062586053604e-05,0.5283764367816092,0.114470716236228,0.1275432451733346,0.1858836206896551,COMPLETE,0.114470716236228,0.1858836206896551,0.5283764367816092,0.1275432451733346,5
78,0.1272930322938846,2026-03-05 22:28:16.985008,2026-03-05 23:00:02.718077,0 days 00:31:45.733069,32,6,0.3,0.0073941308581524,15,base,256,64,1.4317428782293091,0.3,0.0931178521345735,0.0001566624644982,0.8,5,50,BiLSTM,6,1,corn,20,2.1626066094317737,0.2006113810914619,9,0.695329018260054,0.397399699454885,31,4.498571996516432e-05,0.5127514367816092,0.119479584569303,0.1272930322938846,0.1986350574712643,COMPLETE,0.119479584569303,0.1986350574712643,0.5127514367816092,0.1272930322938846,5
81,0.1272051322353969,2026-03-06 00:21:02.281149,2026-03-06 01:24:27.752192,0 days 01:03:25.471043,32,6,0.5,0.0091291049069072,20,base,256,32,1.0269635534109898,0.3,0.0912390757256743,0.0052594641822286,0.4,7,30,BiLSTM,6,1,corn,15,3.3959438884741315,0.3523513699272257,15,0.7329190403945341,0.2092972037166596,41,0.0008351556229131,0.5229885057471264,0.1156593853352755,0.1272051322353969,0.1980962643678161,COMPLETE,0.1156593853352755,0.1980962643678161,0.5229885057471264,0.1272051322353969,5
50,0.1271169066584584,2026-03-05 01:04:22.264341,2026-03-05 01:51:04.458036,0 days 00:46:42.193695,64,4,0.7000000000000001,0.000880254891828,15,base,64,64,1.3394537168025482,0.1,0.0802751113006275,0.0064252837241371,0.4,5,50,BiLSTM,6,1,corn,15,1.6935510779279923,0.6923994005411153,21,0.6694334629298825,0.2858306884910738,31,0.0001651901799451,0.5206537356321839,0.126797088411219,0.1271169066584584,0.2137212643678161,COMPLETE,0.126797088411219,0.2137212643678161,0.5206537356321839,0.1271169066584584,5
34,0.1259681926989777,2026-03-04 13:01:31.796681,2026-03-04 13:36:30.179106,0 days 00:34:58.382425,32,4,0.3,0.0074157281127297,15,base,128,64,1.602012562812036,0.4,0.0972961701239857,0.0038144138364438,0.8,10,50,BiLSTM,6,1,corn,15,1.8874542539874128,0.841955542594146,15,0.7395444875300611,0.3716661111084874,31,0.000175317030949,0.5272988505747126,0.1207490889515299,0.1259681926989777,0.2137212643678161,COMPLETE,0.1207490889515299,0.2137212643678161,0.5272988505747126,0.1259681926989777,5
45,0.1256540237730748,2026-03-04 20:58:43.661254,2026-03-04 21:26:23.279762,0 days 00:27:39.618508,32,2,0.3,0.0065271375759554,20,base,256,128,1.265434966562066,0.4,0.0988189748452757,0.0076751113748509,0.8,5,50,BiGRU,6,2,corn,15,2.707361014881582,0.5786843858985086,15,0.7105806807979956,0.3710595764858448,41,3.1718050409626265e-05,0.5242456896551724,0.1269966885157606,0.1256540237730748,0.2142600574712643,COMPLETE,0.1269966885157606,0.2142600574712643,0.5242456896551724,0.1256540237730748,5
23,0.1256213596269007,2026-03-04 08:07:32.289184,2026-03-04 08:29:42.849401,0 days 00:22:10.560217,16,2,0.5,0.0058923844045361,15,base,256,128,1.08315307138984,0.3,0.085079952728944,0.0083735553074692,0.8,10,30,LSTM,6,2,corn,20,2.603010783077395,1.129383554934578,9,0.6615988221780438,0.2658991294900832,41,7.870736794395863e-05,0.53125,0.1264029013852292,0.1256213596269007,0.2218031609195402,COMPLETE,0.1264029013852292,0.2218031609195402,0.53125,0.1256213596269007,5
36,0.1251691459196823,2026-03-04 13:59:37.085266,2026-03-04 14:19:03.942572,0 days 00:19:26.857306,32,2,0.5,0.005485688413811,15,base,64,128,1.781364492417881,0.4,0.095076661487932,0.0059131414574643,0.8,7,30,BiLSTM,6,1,corn,20,1.904915923410224,0.3348414880423517,15,0.756448804707241,0.3038129453325303,31,0.0007693832881618,0.5181393678160919,0.1186730864983811,0.1251691459196823,0.2095905172413793,COMPLETE,0.1186730864983811,0.2095905172413793,0.5181393678160919,0.1251691459196823,5
55,0.123871289372854,2026-03-05 04:44:05.332897,2026-03-05 05:07:07.784080,0 days 00:23:02.451183,32,4,0.4,0.002839695354614,15,base,256,64,1.6216427298429328,0.4,0.0482022312150265,0.0001412991870419,0.8,5,20,BiGRU,6,1,corn,15,1.517205088481256,0.6238271304010894,9,0.658466794938627,0.2916288663271713,31,0.0002252108973094,0.5158045977011494,0.1170540509667286,0.123871289372854,0.1988146551724137,COMPLETE,0.1170540509667286,0.1988146551724137,0.5158045977011494,0.123871289372854,5
72,0.1236298788194512,2026-03-05 19:31:21.121473,2026-03-05 19:47:19.649789,0 days 00:15:58.528316,32,4,0.7000000000000001,0.0062309594453082,15,base,64,64,1.538804260850446,0.2,0.0972726060516204,0.0035476320685344,0.8,5,30,BiLSTM,6,1,corn,20,2.3626083388000887,0.7781831095348624,9,0.6301452706285744,0.3597084831382194,21,7.492947774175852e-05,0.5118534482758621,0.1198740187164758,0.1236298788194512,0.2054597701149425,COMPLETE,0.1198740187164758,0.2054597701149425,0.5118534482758621,0.1236298788194512,5
62,0.1232251725115628,2026-03-05 11:21:00.577049,2026-03-05 12:32:05.416980,0 days 01:11:04.839931,32,6,0.3,0.0079360972947576,20,base,256,32,1.914740506465154,0.4,0.0990548770971681,0.0055274283728121,0.4,7,30,BiGRU,6,1,corn,15,2.126798347240903,0.5590767481638591,21,0.8147673112947366,0.3990768611251624,31,0.0002617973395823,0.5201149425287356,0.1305175901382055,0.1232251725115628,0.2119252873563218,COMPLETE,0.1305175901382055,0.2119252873563218,0.5201149425287356,0.1232251725115628,5
84,0.1230982453477008,2026-03-06 02:42:29.866505,2026-03-06 03:14:42.867493,0 days 00:32:13.000988,32,6,0.4,0.0071446067934503,20,base,256,32,1.6641802964844237,0.2,0.0478800138628958,0.0059974794274604,0.8,7,30,BiLSTM,6,1,corn,20,2.935001993134497,0.7476038335726264,9,0.6999902215240547,0.2861290815196665,31,4.923403595303171e-05,0.5238864942528736,0.1188403421427578,0.1230982453477008,0.2065373563218391,COMPLETE,0.1188403421427578,0.2065373563218391,0.5238864942528736,0.1230982453477008,5
95,0.1225709101640431,2026-03-06 11:12:43.412671,2026-03-06 12:10:14.458380,0 days 00:57:31.045709,32,4,0.5,0.0062100943366859,20,base,128,64,1.1763391229551716,0.3,0.0334455500687509,0.0006484820249328,0.8,10,30,BiGRU,6,1,corn,15,3.474887797203458,0.8614509284183827,21,0.6578398833971207,0.3961206428898315,41,0.0002566170826869,0.5197557471264368,0.1191479925149903,0.1225709101640431,0.2002514367816092,COMPLETE,0.1191479925149903,0.2002514367816092,0.5197557471264368,0.1225709101640431,5
16,0.1220490336697006,2026-03-04 04:03:17.682005,2026-03-04 04:49:00.580918,0 days 00:45:42.898913,32,4,0.7000000000000001,0.002085076567325,15,base,64,64,0.1068416996325358,0.1,0.0764272215870005,0.0006062364700107,0.8,5,30,BiLSTM,6,1,corn,20,1.6519902958364938,1.1101796904347931,21,0.6810201781438102,0.3992382500338803,31,0.0001370608421834,0.5255028735632183,0.125984055269667,0.1220490336697006,0.2056393678160919,COMPLETE,0.125984055269667,0.2056393678160919,0.5255028735632183,0.1220490336697006,5
65,0.1219252219348197,2026-03-05 14:55:41.917221,2026-03-05 15:28:47.313890,0 days 00:33:05.396669,64,2,0.4,0.0085381010388153,20,base,256,128,1.8423023838516404,0.4,0.0854945467057012,0.0007494865904345,0.8,7,30,BiGRU,6,2,corn,15,1.9456977780618112,0.603998241973681,21,0.7617211642193458,0.3480708859927618,41,0.0003941042650981,0.5246048850574713,0.1209340915768117,0.1219252219348197,0.2065373563218391,COMPLETE,0.1209340915768117,0.2065373563218391,0.5246048850574713,0.1219252219348197,5
