company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric
CELG,Healthcare,GRU,classification,1,,,,0.2168404023533557,0.647887323943662,0.6052631578947368,0.696969696969697,0.609375,0.6666666666666666,0.29647162568549673,0.5625,0.6,0.5294117647058824,1188,398,42,64,22,0.715,0.29647162568549673
CHL,Technology,GRU,classification,1,,,,-0.1612177887112582,0.5909090909090909,0.45614035087719296,0.8387096774193549,0.4375,0.6190476190476191,0.27811065739636276,0.6521739130434783,0.5555555555555556,0.7894736842105263,1188,398,42,64,23,0.41999999999999993,0.27811065739636276
CHTR,Services,GRU,classification,1,,,,0.19418390934515434,0.4,0.6923076923076923,0.28125,0.578125,0.7380952380952381,0.48576827737528583,0.5925925925925926,0.8888888888888888,0.4444444444444444,1188,398,42,64,26,0.5099999999999999,0.48576827737528583
CMCSA,Services,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.53125,0.6428571428571429,0.35696473595396144,0.34782608695652173,1.0,0.21052631578947367,1188,398,42,64,23,0.7549999999999999,0.35696473595396144
CODI,Conglomerates,GRU,classification,1,,,,-0.002944085489318884,0.4666666666666667,0.45161290322580644,0.4827586206896552,0.5,0.6428571428571429,0.35696473595396144,0.34782608695652173,1.0,0.21052631578947367,1188,398,42,64,23,0.6699999999999999,0.35696473595396144
CSCO,Technology,GRU,classification,1,,,,0.0,0.6521739130434783,0.5,0.9375,0.5,0.5476190476190477,0.35082320772281167,0.6274509803921569,0.45714285714285713,1.0,1188,398,42,64,24,0.27499999999999997,0.35082320772281167
CVX,Basic Matierials,GRU,classification,1,,,,0.17448048290289417,0.6086956521739131,0.5384615384615384,0.7,0.578125,0.5476190476190477,0.22360679774997896,0.6885245901639344,0.525,1.0,1188,398,42,64,21,0.48499999999999993,0.22360679774997896
D,Utilities,GRU,classification,1,,,,-0.044946657497549475,0.6206896551724138,0.4909090909090909,0.84375,0.484375,0.6190476190476191,0.23532440241230695,0.7241379310344828,0.6,0.9130434782608695,1188,398,42,64,21,0.43499999999999994,0.23532440241230695
DHR,Industrial Goods,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.484375,0.5714285714285714,0.23452078799117146,0.18181818181818182,1.0,0.1,1188,398,42,64,22,0.6,0.23452078799117146
DIS,Services,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.453125,0.5952380952380952,0.2908872369413698,0.2608695652173913,1.0,0.15,1188,398,42,64,33,0.9199999999999999,0.2908872369413698
DUK,Utilities,GRU,classification,1,,,,0.1474852895742471,0.74,0.5873015873015873,1.0,0.59375,0.6666666666666666,0.38734148042766225,0.75,0.6176470588235294,0.9545454545454546,1188,398,42,64,23,0.49499999999999994,0.38734148042766225
EXC,Utilities,GRU,classification,1,,,,0.0,0.6666666666666666,0.5,1.0,0.5,0.5714285714285714,0.309344112444873,0.6896551724137931,0.5263157894736842,1.0,1188,398,42,64,21,0.5449999999999999,0.309344112444873
FB,Technology,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.453125,0.7857142857142857,0.5517557332192131,0.8235294117647058,0.8076923076923077,0.84,1188,398,42,64,21,0.27499999999999997,0.5517557332192131
