company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric,isotonic_used
NVS,Healthcare,GRU,classification,1,,,,0.0,0.5777777777777777,0.40625,1.0,0.40625,0.47619047619047616,0.2739983121755955,0.5769230769230769,0.40540540540540543,1.0,1188,398,42,64,23,0.05,0.2739983121755955,True
ORCL,Technology,GRU,classification,1,,,,-0.1341246360271594,0.6236559139784946,0.4603174603174603,0.9666666666666667,0.453125,0.6428571428571429,0.36380343755449945,0.7272727272727273,0.5882352941176471,0.9523809523809523,1188,398,42,64,25,0.25499999999999995,0.36380343755449945,True
PCG,Utilities,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.46875,0.6190476190476191,0.28306925853614895,0.6363636363636364,0.7777777777777778,0.5384615384615384,1188,398,42,64,29,0.5349999999999999,0.28306925853614895,True
PCLN,Services,GRU,classification,1,,,,0.08655029717602476,0.6744186046511628,0.5686274509803921,0.8285714285714286,0.5625,0.6904761904761905,0.4216370213557839,0.7450980392156863,0.6333333333333333,0.9047619047619048,1188,398,42,64,32,0.25499999999999995,0.4216370213557839,True
PEP,Consumer Goods,GRU,classification,1,,,,0.22798817869720447,0.6486486486486487,0.5454545454545454,0.8,0.59375,0.6666666666666666,0.36051834183722337,0.72,0.6206896551724138,0.8571428571428571,1188,398,42,64,21,0.33499999999999996,0.36051834183722337,True
PFE,Healthcare,GRU,classification,1,,,,0.26834092814179344,0.5106382978723404,0.6666666666666666,0.41379310344827586,0.640625,0.6666666666666666,0.4044559769231354,0.4166666666666667,1.0,0.2631578947368421,1188,398,42,64,23,0.5049999999999999,0.4044559769231354,True
PG,Consumer Goods,GRU,classification,1,,,,0.09914003065261924,0.6966292134831461,0.5849056603773585,0.8611111111111112,0.578125,0.6904761904761905,0.44711240450522444,0.6976744186046512,0.5769230769230769,0.8823529411764706,1188,398,42,64,23,0.25499999999999995,0.44711240450522444,True
PICO,Conglomerates,GRU,classification,1,,,,0.0,0.3333333333333333,0.5,0.25,0.5,0.6666666666666666,0.31137618438976383,0.5882352941176471,0.625,0.5555555555555556,1188,398,42,64,23,0.4049999999999999,0.31137618438976383,True
PM,Consumer Goods,GRU,classification,1,,,,0.20831324236136575,0.16216216216216217,1.0,0.08823529411764706,0.515625,0.6428571428571429,0.2581988897471611,0.5454545454545454,0.6,0.5,1188,398,42,64,21,0.38499999999999995,0.2581988897471611,True
PPL,Utilities,GRU,classification,1,,,,-0.03163859985841663,0.4406779661016949,0.48148148148148145,0.40625,0.484375,0.7380952380952381,0.435285750066007,0.8307692307692308,0.7105263157894737,1.0,1188,398,42,64,28,0.05,0.435285750066007,True
PTR,Basic Matierials,GRU,classification,1,,,,-0.07656639446725212,0.6067415730337079,0.4576271186440678,0.9,0.453125,0.6428571428571429,0.23008949665421113,0.4827586206896552,0.5833333333333334,0.4117647058823529,1168,398,42,64,21,0.42999999999999994,0.23008949665421113,True
RDS-B,Basic Matierials,GRU,classification,1,,,,0.10323631789938985,0.46153846153846156,0.5217391304347826,0.41379310344827586,0.5625,0.6190476190476191,0.242535625036333,0.5789473684210527,0.5238095238095238,0.6470588235294118,1188,398,42,64,22,0.33499999999999996,0.242535625036333,True
REX,Conglomerates,GRU,classification,1,,,,0.0,0.7070707070707071,0.546875,1.0,0.546875,0.5238095238095238,0.17054776006016165,0.5652173913043478,0.43333333333333335,0.8125,1168,398,42,64,24,0.25499999999999995,0.17054776006016165,True
SLB,Basic Matierials,GRU,classification,1,,,,-0.05336656748043667,0.0625,0.3333333333333333,0.034482758620689655,0.53125,0.6666666666666666,0.20952908873087345,0.125,1.0,0.06666666666666667,1188,398,42,64,21,0.5049999999999999,0.20952908873087345,True
SNP,Basic Matierials,GRU,classification,1,,,,-0.0592864861199925,0.6363636363636364,0.5185185185185185,0.8235294117647058,0.5,0.5714285714285714,0.2773500981126146,0.7,0.5384615384615384,1.0,1168,398,42,64,24,0.05,0.2773500981126146,True
SNY,Healthcare,GRU,classification,1,,,,0.08519529699923377,0.49122807017543857,0.4666666666666667,0.5185185185185185,0.546875,0.6428571428571429,0.35696473595396144,0.34782608695652173,1.0,0.21052631578947367,1188,398,42,64,22,0.5049999999999999,0.35696473595396144,True
SO,Utilities,GRU,classification,1,,,,0.012894493509949602,0.14285714285714285,0.6,0.08108108108108109,0.4375,0.6190476190476191,0.36760731104690386,0.38461538461538464,1.0,0.23809523809523808,1188,398,42,64,37,0.6699999999999999,0.36760731104690386,True
SPLP,Conglomerates,GRU,classification,1,,,,0.1308525335766877,0.49056603773584906,0.5,0.48148148148148145,0.578125,0.6428571428571429,0.35696473595396144,0.34782608695652173,1.0,0.21052631578947367,1188,398,42,64,28,0.575,0.35696473595396144,True
SRE,Utilities,GRU,classification,1,,,,-0.12575458377852053,0.5316455696202531,0.42,0.7241379310344828,0.421875,0.6428571428571429,0.408248290463863,0.7368421052631579,0.5833333333333334,1.0,1188,398,42,64,23,0.05,0.408248290463863,True
T,Technology,GRU,classification,1,,,,0.019702682109634957,0.23255813953488372,0.5555555555555556,0.14705882352941177,0.484375,0.7142857142857143,0.3942307692307692,0.625,0.625,0.625,1188,398,42,64,21,0.31499999999999995,0.3942307692307692,True
TM,Consumer Goods,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.515625,0.6666666666666666,0.37463432463267765,0.36363636363636365,1.0,0.2222222222222222,1188,398,42,64,24,0.5049999999999999,0.37463432463267765,True
