company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained
DHR,Industrial Goods,BiLSTM,regression,5,0.000634071659058894,0.019424036009057233,-0.1515187809880707,-0.07265392195447241,0.1951219512195122,0.4,0.12903225806451613,0.484375,,,,,,933,398,42,64,13
DIS,Services,BiLSTM,regression,5,0.0018959499265359153,0.039146512680951276,-0.7856959620713193,0.0,0.0,0.0,0.0,0.46875,,,,,,933,398,42,64,20
DUK,Utilities,BiLSTM,regression,5,0.000802599432347019,0.02116616779647243,-0.23376631317814178,0.03202563076101743,0.5633802816901409,0.5128205128205128,0.625,0.515625,,,,,,933,398,42,64,17
EXC,Utilities,BiLSTM,regression,5,0.0011098056781762425,0.025209548004454074,-0.17026886117656503,0.0,0.6382978723404256,0.46875,1.0,0.46875,,,,,,933,398,42,64,11
FB,Technology,BiLSTM,regression,5,0.0009029889280171521,0.02377284258453302,0.026893905748377023,0.0,0.7450980392156863,0.59375,1.0,0.59375,,,,,,933,398,42,64,11
GD,Industrial Goods,BiLSTM,regression,5,0.000695204275991381,0.021582000408205043,-0.09146042111573394,0.0,0.5777777777777777,0.40625,1.0,0.40625,,,,,,933,398,42,64,11
GE,Industrial Goods,BiLSTM,regression,5,0.0009465553358195295,0.020798683764824674,-0.1852928675526555,0.0,0.0,0.0,0.0,0.3125,,,,,,933,398,42,64,11
GOOG,Technology,BiLSTM,regression,5,0.0013916242324400483,0.026958613324175415,-0.4762331131585076,-0.22084711628963774,0.5609756097560976,0.575,0.5476190476190477,0.4375,,,,,,933,398,42,64,17
HD,Services,BiLSTM,regression,5,0.0007602621122508848,0.019327999183573183,0.002393366226618454,0.0,0.7692307692307693,0.625,1.0,0.625,,,,,,933,398,42,64,11
HON,Industrial Goods,BiLSTM,regression,5,0.0008501322715689225,0.022445778471800903,-0.018591030236326356,-0.2104651171461688,0.5432098765432098,0.46808510638297873,0.6470588235294118,0.421875,,,,,,933,398,42,64,11
HRG,Conglomerates,BiLSTM,regression,5,0.0012996042867095925,0.02980347156848412,-0.06160070165708764,0.28215183125551807,0.2631578947368421,1.0,0.15151515151515152,0.5625,,,,,,933,398,42,64,20
HSBC,Financial,BiLSTM,regression,5,0.0009057674504441317,0.022420742300645495,-0.023347753511116842,0.21219567654480426,0.6744186046511628,0.5272727272727272,0.9354838709677419,0.5625,,,,,,933,398,42,64,11
IEP,Conglomerates,BiLSTM,regression,5,0.002190582637415445,0.03793790050431893,-0.03624006848310701,0.0,0.0,0.0,0.0,0.65625,,,,,,933,398,42,64,11
INTC,Technology,BiLSTM,regression,5,0.0014524808740862326,0.029714700599773644,-0.14227541370268604,-0.07192118226600985,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.46875,,,,,,933,398,42,64,20
JNJ,Healthcare,BiLSTM,regression,5,0.0003397159518202621,0.015119004963170382,-0.02916145903133116,0.0,0.7924528301886793,0.65625,1.0,0.65625,,,,,,933,398,42,64,11
